Classifier,Metaparameters,Word Representation,Preprocessing,F1 Score,Train Time,Test time
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 1}",StandardBowMapper,StopWordsPreprocess,0.2557878000360214,0.004957675933837891,0.4797978401184082
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 2}",StandardBowMapper,StopWordsPreprocess,0.28149442943658737,0.003999233245849609,0.3004794120788574
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 1}",StandardBowMapper,StopWordsPreprocess,0.2632895029999695,0.003999948501586914,0.4242408275604248
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",StandardBowMapper,StopWordsPreprocess,0.2864263865257272,0.0030014514923095703,0.29161953926086426
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",StandardBowMapper,StopWordsPreprocess,0.2599705470657222,0.004483461380004883,0.39254117012023926
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",StandardBowMapper,StopWordsPreprocess,0.27493761088063107,0.003997802734375,0.22645950317382812
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",StandardBowMapper,StopWordsPreprocess,0.2575438819069645,0.00507664680480957,0.382282018661499
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",StandardBowMapper,StopWordsPreprocess,0.2745376941136847,0.004092216491699219,0.22220754623413086
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",StandardBowMapper,StopWordsPreprocess,0.23704273116037822,0.003999471664428711,0.4809093475341797
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",StandardBowMapper,StopWordsPreprocess,0.27642559169590586,0.0030896663665771484,0.30460119247436523
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",StandardBowMapper,StopWordsPreprocess,0.24801566538071543,0.004001140594482422,0.41410279273986816
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",StandardBowMapper,StopWordsPreprocess,0.28210774363204005,0.0040590763092041016,0.2772805690765381
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",StandardBowMapper,StopWordsPreprocess,0.2345535182071334,0.003888845443725586,0.42278623580932617
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",StandardBowMapper,StopWordsPreprocess,0.24420685403516515,0.0030088424682617188,0.2958226203918457
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",StandardBowMapper,StopWordsPreprocess,0.24687699858660064,0.003910064697265625,0.3883368968963623
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",StandardBowMapper,StopWordsPreprocess,0.2608705307572729,0.00400090217590332,0.2778618335723877
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5487290755687055,0.005003213882446289,0.500516414642334
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5165996411068301,0.004003047943115234,0.30605626106262207
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5506733917179177,0.004998922348022461,0.481738805770874
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5125081243840525,0.004896402359008789,0.30269908905029297
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5205427032473068,0.005000591278076172,0.44339990615844727
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5131876101849991,0.006003379821777344,0.26497578620910645
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5210887130627806,0.004975080490112305,0.3915994167327881
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5129934675549291,0.006089210510253906,0.2651948928833008
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5443768996960486,0.00500035285949707,0.47443270683288574
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5268231498399824,0.006091117858886719,0.32027101516723633
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5524986901749703,0.0039997100830078125,0.46144723892211914
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5338884505108503,0.007426023483276367,0.3006167411804199
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5540322265413059,0.005330324172973633,0.4893989562988281
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5337460858967549,0.006673336029052734,0.31836700439453125
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",CountStandardBowMapper,StopWordsPreprocess,0.5517989712798783,0.004965305328369141,0.4708127975463867
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",CountStandardBowMapper,StopWordsPreprocess,0.5346666483334509,0.0060007572174072266,0.3053126335144043
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 1}",StandardBowMapper,Tarea1Preprocess,0.31425867460417484,0.006001949310302734,0.5422577857971191
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 2}",StandardBowMapper,Tarea1Preprocess,0.3540360924132589,0.0030083656311035156,0.3088419437408447
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 1}",StandardBowMapper,Tarea1Preprocess,0.31382858216194137,0.0050830841064453125,0.5114591121673584
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",StandardBowMapper,Tarea1Preprocess,0.3539748256234034,0.002999544143676758,0.2928299903869629
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",StandardBowMapper,Tarea1Preprocess,0.3416333744504369,0.004999399185180664,0.5135540962219238
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",StandardBowMapper,Tarea1Preprocess,0.3781600429276042,0.002691984176635742,0.24343252182006836
